Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.08.03 17:00:00,5.39790062248E-06
2024.08.03 18:00:00,6.15026465312E-06
2024.08.03 19:00:00,6.92372259437E-06
2024.08.03 20:00:00,7.57491034165E-06
2024.08.03 21:00:00,8.00551788416E-06
2024.08.03 22:00:00,8.43781162985E-06
2024.08.03 23:00:00,9.00210761756E-06
2024.08.04 00:00:00,9.60670968198E-06
2024.08.04 01:00:00,1.02319800135E-05
2024.08.04 02:00:00,1.07849828055E-05
2024.08.04 03:00:00,1.12139841804E-05
2024.08.04 04:00:00,1.15942793855E-05
2024.08.04 05:00:00,1.20453169075E-05
2024.08.04 06:00:00,1.25377291624E-05
2024.08.04 07:00:00,1.30427170006E-05
2024.08.04 08:00:00,1.35470581881E-05
2024.08.04 09:00:00,1.39049225254E-05
2024.08.04 10:00:00,1.41016971611E-05
2024.08.04 11:00:00,1.42841936395E-05
2024.08.04 12:00:00,1.50193991431E-05
2024.08.04 13:00:00,1.71847750607E-05
2024.08.04 14:00:00,2.09062545764E-05
2024.08.04 15:00:00,2.49594377237E-05
2024.08.04 16:00:00,2.75324800896E-05
2024.08.04 17:00:00,2.78785610135E-05
2024.08.04 18:00:00,2.66579172603E-05
2024.08.04 19:00:00,2.49309123319E-05
2024.08.04 20:00:00,2.28476837947E-05
2024.08.04 21:00:00,2.09465670196E-05
2024.08.04 22:00:00,1.93570613192E-05
